ts,record_id,user_authority,user,market_index,funding_payment,base_asset_amount,user_last_cumulative_funding,user_last_funding_rate_ts,amm_cumulative_funding_long,amm_cumulative_funding_short
2022-03-13 19:00:36-04:00,318208,HRzDJVgzQH4oxmwfXw163NmQkZBFbFVK4w8HZVr9gUi5,6zMmKu29zPxzPeZLXBMV8CTdvkeqW1PECyHmPBsYH1QF,2,245355899231,-3447091579453,39793582046958958,0,50357434003836872,39800699812576041
2022-03-13 19:00:37-04:00,318209,K1MnQj3TvP9LDEQuVj1mtVALd3jDZf9TDftytJ1TrUK,4RZB1NYzLiXSmUCpMzw5ttLohMQoMpyygdTq1pG6A5L1,6,2449717104792,-29088014873249732,11548399875348,0,13772027860526,11556821615764
2022-03-13 19:00:37-04:00,318210,AQqCtmRSWeSd1mYeFTuqi8iRgn4Me5tajVKTrfo12YaF,HaHu51s71roNiWN8A66psTou4Co9eLoPySoc427Rf79V,1,17059008422239,-10306758774798,484692473138464125,0,1036514947152234735,484857985971304958
2022-03-13 19:00:39-04:00,318211,DRiFTzrYkMP64BQvniNjSUViqMZra6nQDYMsnuCHUQb7,6VxSBmY3WPrP18Zra317VyK8xfk9kfu6pg6NkUKESicy,3,31200610259599,9727693059997831,-250584306439553,1647208823,-250905046517053,-309902265308631
2022-03-13 19:00:39-04:00,318212,DRiFTzrYkMP64BQvniNjSUViqMZra6nQDYMsnuCHUQb7,6VxSBmY3WPrP18Zra317VyK8xfk9kfu6pg6NkUKESicy,4,13118144085883,-3549127982673222,99930188377319,1647208802,266907235016576,100299804354819
2022-03-13 19:00:39-04:00,318213,DRiFTzrYkMP64BQvniNjSUViqMZra6nQDYMsnuCHUQb7,6VxSBmY3WPrP18Zra317VyK8xfk9kfu6pg6NkUKESicy,0,7815807493586,-3705670793172636,495877270100794,1647208846,1567517894779520,496088184883294
2022-03-13 19:00:39-04:00,318214,DRiFTzrYkMP64BQvniNjSUViqMZra6nQDYMsnuCHUQb7,6VxSBmY3WPrP18Zra317VyK8xfk9kfu6pg6NkUKESicy,1,10873524858896,-6569596249587,484692473138464125,0,1036514947152234735,484857985971304958
2022-03-13 19:00:39-04:00,318215,DRiFTzrYkMP64BQvniNjSUViqMZra6nQDYMsnuCHUQb7,6VxSBmY3WPrP18Zra317VyK8xfk9kfu6pg6NkUKESicy,2,1395367099229,-19604004603365,39793582046958958,0,50357434003836872,39800699812576041
2022-03-13 19:00:39-04:00,318216,B8cdnwpy5FdDRNX2Wp5Zeux95e53A9cUfdHd5MEdPdTz,H7UUFDuCw2SKvR7q1wojqRLJ1gRCgxQcFhpqsbNtEveT,10,22175324744625,-510794864593104551,2406039492382,1647208937,2410380829048,2410380829048
2022-03-13 19:00:39-04:00,318217,B8cdnwpy5FdDRNX2Wp5Zeux95e53A9cUfdHd5MEdPdTz,H7UUFDuCw2SKvR7q1wojqRLJ1gRCgxQcFhpqsbNtEveT,9,1765690926120,-45462050691477908,1738222176548,1647208851,1742106055298,1742106055298
2022-03-13 19:00:39-04:00,318218,B8cdnwpy5FdDRNX2Wp5Zeux95e53A9cUfdHd5MEdPdTz,H7UUFDuCw2SKvR7q1wojqRLJ1gRCgxQcFhpqsbNtEveT,12,1583785227122,-301415087547431,95964783787617,1647208837,110878653080802,96490233671367
2022-03-13 19:00:39-04:00,318219,B8cdnwpy5FdDRNX2Wp5Zeux95e53A9cUfdHd5MEdPdTz,H7UUFDuCw2SKvR7q1wojqRLJ1gRCgxQcFhpqsbNtEveT,0,474072199763,-224769546328019,495877270100794,1647208846,1567517894779520,496088184883294
2022-03-13 19:00:40-04:00,318220,97TGTYUV37PgPNjgf2YnWsQhVn132AjU6uadvNw22Xyt,8Vsiyri6BurMDn8ChR1vYK7Xb31jzSaW9Kawq5xewQJ5,8,246692810,-401022350627,94031469892938,0,174540101468949,94092985868354
2022-03-13 19:00:41-04:00,318221,9PXbLdyXKuU831N9rFCDHNbmv6cMJiSjFdbZcaoX4rRt,7NhqHa3odHgW67kTGbKwdqKkS9fZ3hm7XhfXWYqfYyq4,6,37918978741476,-450251098566711399,11548399875348,0,13772027860526,11556821615764
2022-03-13 19:00:44-04:00,318222,Fohs4ud9F8mK96naGxFFAHsM6tFw2a5BxP4EyVFRrzUo,BjpthbVKqCknCBEVmz81pqqZH4BbLGFTZSyBM2Admhm9,7,618232579885,-399943480105210,262357968655231,1647208838,264962693206789,262512548642314
2022-03-13 19:00:44-04:00,318223,Fohs4ud9F8mK96naGxFFAHsM6tFw2a5BxP4EyVFRrzUo,BjpthbVKqCknCBEVmz81pqqZH4BbLGFTZSyBM2Admhm9,10,23924030597775,-551075220338042906,2406039492382,1647208937,2410380829048,2410380829048
2022-03-13 19:00:44-04:00,318224,Fohs4ud9F8mK96naGxFFAHsM6tFw2a5BxP4EyVFRrzUo,BjpthbVKqCknCBEVmz81pqqZH4BbLGFTZSyBM2Admhm9,8,364019,-591748638,94031469892938,1647208850,174540101468949,94092985868354
2022-03-13 19:00:44-04:00,318225,Fohs4ud9F8mK96naGxFFAHsM6tFw2a5BxP4EyVFRrzUo,BjpthbVKqCknCBEVmz81pqqZH4BbLGFTZSyBM2Admhm9,12,4081634074,-776788462805,95964783787617,1647208837,110878653080802,96490233671367
2022-03-13 19:00:44-04:00,318226,Fohs4ud9F8mK96naGxFFAHsM6tFw2a5BxP4EyVFRrzUo,BjpthbVKqCknCBEVmz81pqqZH4BbLGFTZSyBM2Admhm9,3,-2111191879,-658225157368,-309581525231131,1647208823,-250905046517053,-309902265308631
2022-03-13 19:00:48-04:00,318227,AnsdDByYT8ZF1gUtB9wbdDM9aPb4pbe5msnhJSMcyyPP,268YXLhoGGQfZcEqcM3bCQCf31vopnt2JybPxa36aMNP,11,27460548,-7967950060,113505952448652,1647208869,113850590002818,113850590002818
2022-03-13 19:00:49-04:00,318228,2zHutfC4xpEDMHq1nG8ewBfhFDuphEX9KsKgDaVmdbSM,4d1V59ZrgW1mxsLj5ndfKb2Q8ybQfFwePMgepnRrKEgt,0,64628754299308,-30642116940906341,495877270100794,1647208846,1567517894779520,496088184883294
2022-03-13 19:00:49-04:00,318229,2zHutfC4xpEDMHq1nG8ewBfhFDuphEX9KsKgDaVmdbSM,4d1V59ZrgW1mxsLj5ndfKb2Q8ybQfFwePMgepnRrKEgt,4,52218017608056,-14127640791192874,99930188377319,1647208802,266907235016576,100299804354819
2022-03-13 19:00:50-04:00,318230,HSN7LcRvQhdZpE7KNuCEyfh1Vi1jWuD7H1cjAPRJ7GdL,3n8m59tLXoCFRjCy7Ha2waRkhNPZu1aUMpkpw1Tvwfps,11,616097632233,-178766830482012,113505952448652,0,113850590002818,113850590002818
2022-03-13 19:00:52-04:00,318231,DnkhHbgvf2ztxoQGEf3uUfE2evKm8jZCF8Ygt8SVNFYY,AeNymUw3LjDi3wMtdQ5NyrLPhL3P1GqVcExNNYccJzub,11,20714834015651,-6010614271500409,113505952448652,1647208869,113850590002818,113850590002818
2022-03-13 19:00:55-04:00,318232,68shHaT6ygMPydKb7QHc5kRbLCnsQi7q9JUefssi3T7c,4amQXSREHJrZhyQckoKrcjN1ERsoxABf3DXA3tG8Kznh,8,1718052,-2792855968,94031469892938,1647208850,174540101468949,94092985868354
2022-03-13 19:00:55-04:00,318233,68shHaT6ygMPydKb7QHc5kRbLCnsQi7q9JUefssi3T7c,4amQXSREHJrZhyQckoKrcjN1ERsoxABf3DXA3tG8Kznh,12,1052929772963,-200386336647208,95964783787617,1647208837,110878653080802,96490233671367
2022-03-13 19:00:55-04:00,318234,68shHaT6ygMPydKb7QHc5kRbLCnsQi7q9JUefssi3T7c,4amQXSREHJrZhyQckoKrcjN1ERsoxABf3DXA3tG8Kznh,9,846,-21803125,1738222176548,1647208851,1742106055298,1742106055298
2022-03-13 19:00:55-04:00,318235,68shHaT6ygMPydKb7QHc5kRbLCnsQi7q9JUefssi3T7c,4amQXSREHJrZhyQckoKrcjN1ERsoxABf3DXA3tG8Kznh,7,664672860,-429986360464,262357968655231,1647208838,264962693206789,262512548642314
2022-03-13 19:00:55-04:00,318236,68shHaT6ygMPydKb7QHc5kRbLCnsQi7q9JUefssi3T7c,4amQXSREHJrZhyQckoKrcjN1ERsoxABf3DXA3tG8Kznh,3,150574,46946102,-250584306439553,1647208823,-250905046517053,-309902265308631
2022-03-13 19:00:55-04:00,318237,B8cdnwpy5FdDRNX2Wp5Zeux95e53A9cUfdHd5MEdPdTz,H7UUFDuCw2SKvR7q1wojqRLJ1gRCgxQcFhpqsbNtEveT,11,12113219725356,-3514770685588833,113505952448652,1647208869,113850590002818,113850590002818
2022-03-13 19:00:55-04:00,318238,5ajGMADkyU2nRb7UeNtNet1XpMPFAsbfsWAJmTjGb2dc,CnVcuXw8Bukq1kLTVfxryBctJqZdne3oSZxDBWtHsDga,10,25714416985115,-592315661360762611,2406039492382,1647208937,2410380829048,2410380829048
2022-03-13 19:00:55-04:00,318239,5ajGMADkyU2nRb7UeNtNet1XpMPFAsbfsWAJmTjGb2dc,CnVcuXw8Bukq1kLTVfxryBctJqZdne3oSZxDBWtHsDga,8,176520645025,-286950899878943,94031469892938,1647208850,174540101468949,94092985868354
2022-03-13 19:00:55-04:00,318240,5ajGMADkyU2nRb7UeNtNet1XpMPFAsbfsWAJmTjGb2dc,CnVcuXw8Bukq1kLTVfxryBctJqZdne3oSZxDBWtHsDga,12,4151003740698,-789990419461804,95964783787617,0,110878653080802,96490233671367
2022-03-13 19:00:55-04:00,318241,4sibudYDv3AkqFTXJZr675d9YDUr97JWuyF2QzKqea2Y,FYg8h1LKJwxtAuLqzRVTgNrbJrDjzgYAhkkgKKkWGiWm,0,-654048013048,310100603331934,1567306979997020,0,1567517894779520,496088184883294
2022-03-13 19:00:55-04:00,318242,4sibudYDv3AkqFTXJZr675d9YDUr97JWuyF2QzKqea2Y,FYg8h1LKJwxtAuLqzRVTgNrbJrDjzgYAhkkgKKkWGiWm,1,1070179908131,-646584249549,484692473138464125,1647208871,1036514947152234735,484857985971304958
2022-03-13 19:00:55-04:00,318243,4sibudYDv3AkqFTXJZr675d9YDUr97JWuyF2QzKqea2Y,FYg8h1LKJwxtAuLqzRVTgNrbJrDjzgYAhkkgKKkWGiWm,3,881487468163,274829224658992,-250584306439553,0,-250905046517053,-309902265308631
2022-03-13 19:00:55-04:00,318244,4sibudYDv3AkqFTXJZr675d9YDUr97JWuyF2QzKqea2Y,FYg8h1LKJwxtAuLqzRVTgNrbJrDjzgYAhkkgKKkWGiWm,4,1218872542251,-329767276429838,99930188377319,0,266907235016576,100299804354819
2022-03-13 19:00:55-04:00,318245,4sibudYDv3AkqFTXJZr675d9YDUr97JWuyF2QzKqea2Y,FYg8h1LKJwxtAuLqzRVTgNrbJrDjzgYAhkkgKKkWGiWm,2,-414043121532,5817037871243,50350316238219789,1647208802,50357434003836872,39800699812576041
2022-03-13 19:00:57-04:00,318246,51sWUoJVikAwJQW1aR3X5uQowdWaJnxyzBSxrBgZCyVa,HV8hjzV4tjfN4ejFpzwJAPbgbYdqcuf1tamhkKhauHUT,11,20048175382851,-5817176665893661,113505952448652,1647208869,113850590002818,113850590002818
2022-03-13 19:00:57-04:00,318247,51sWUoJVikAwJQW1aR3X5uQowdWaJnxyzBSxrBgZCyVa,HV8hjzV4tjfN4ejFpzwJAPbgbYdqcuf1tamhkKhauHUT,2,17686358419206,-248481888427999,39793582046958958,1647208802,50357434003836872,39800699812576041
2022-03-13 19:01:05-04:00,318248,2k7SwgVwjdfCmTpSmzSAe91nmJko6e9jjdLvQKN222r8,TSDWTGJkUBdYAaGLhGcRtEcB6vhP4xwDPxFWzn2t6jZ,8,1098550605066,-1785797262642059,94031469892938,0,174540101468949,94092985868354
2022-03-13 19:01:05-04:00,318249,2k7SwgVwjdfCmTpSmzSAe91nmJko6e9jjdLvQKN222r8,TSDWTGJkUBdYAaGLhGcRtEcB6vhP4xwDPxFWzn2t6jZ,11,3230160481469,-937263058660655,113505952448652,0,113850590002818,113850590002818
2022-03-13 19:01:11-04:00,318250,D8MUwZmK5FUpkEvVjLeo5EpNNdbAMfAH4P7K4o84yJiW,14V66Bo2PEssmqmYGRH5ovVR88pL6RvJbpGGCTRV1K6e,1,2570264480148,-1552909485043,484692473138464125,1647208871,1036514947152234735,484857985971304958
2022-03-13 19:01:15-04:00,318251,8CmHZ5WBZr6NXAEdRFY5ed5UZhDTwpsswAZH5nd1NvV3,6tHraLxvNrHKH2Mt3MwnLY9mtBAK3YXrASRzS9TtKFGy,0,1791088332990,-849200000000000,495877270100794,1647208846,1567517894779520,496088184883294
2022-03-13 19:01:15-04:00,318252,8CmHZ5WBZr6NXAEdRFY5ed5UZhDTwpsswAZH5nd1NvV3,6tHraLxvNrHKH2Mt3MwnLY9mtBAK3YXrASRzS9TtKFGy,3,1021877886915,318600000000000,-250584306439553,1647208823,-250905046517053,-309902265308631
2022-03-13 19:01:15-04:00,318253,8CmHZ5WBZr6NXAEdRFY5ed5UZhDTwpsswAZH5nd1NvV3,6tHraLxvNrHKH2Mt3MwnLY9mtBAK3YXrASRzS9TtKFGy,4,212159571085,-57400000000000,99930188377319,1647208802,266907235016576,100299804354819
2022-03-13 19:01:17-04:00,318254,4CwxH6JqYbZAXYEH9rcn1DddoMxdArNQt4vkynwvBrej,HXS9ewmRcpKZ9GCATcLYVyruCkMihcGjFdeGuycbNy2z,0,-113816866544053,53963437363169958,1567306979997020,1647208846,1567517894779520,496088184883294
2022-03-13 19:01:17-04:00,318255,4CwxH6JqYbZAXYEH9rcn1DddoMxdArNQt4vkynwvBrej,HXS9ewmRcpKZ9GCATcLYVyruCkMihcGjFdeGuycbNy2z,1,-56615770932363,34206272686305,1036349434319393902,1647208871,1036514947152234735,484857985971304958
2022-03-13 19:01:17-04:00,318256,4CwxH6JqYbZAXYEH9rcn1DddoMxdArNQt4vkynwvBrej,HXS9ewmRcpKZ9GCATcLYVyruCkMihcGjFdeGuycbNy2z,2,50769388779261,-713277052245332,39793582046958958,1647208802,50357434003836872,39800699812576041
2022-03-13 19:01:19-04:00,318257,8VuaLjtA3FzyTNJmc3w31YFfHzTKeqD9pb2tr7aeTWod,6XatkkYVm7UdahPUsD4UPrXtrTrahdiVMz8gfmQX4ST3,6,-36111258309957,14041182503321351,13514846826796,0,13772027860526,11556821615764
2022-03-13 19:01:23-04:00,318258,BbjJgdGNyEZ3xfCCZVMQwKwpjA4AxPC9fAuAxdqiH7CG,88WGF4Y4GF1VYpv8zRJZdxmmSAwrqAZrdbo7KnAD4dU9,10,67040987375109,-1544247602360677552,2406039492382,1647208937,2410380829048,2410380829048
2022-03-13 19:01:23-04:00,318259,BbjJgdGNyEZ3xfCCZVMQwKwpjA4AxPC9fAuAxdqiH7CG,88WGF4Y4GF1VYpv8zRJZdxmmSAwrqAZrdbo7KnAD4dU9,12,19764593242037,-3761461150392274,95964783787617,1647208837,110878653080802,96490233671367
2022-03-13 19:01:29-04:00,318260,9axFMj6JjQbFY4o2E6vKxa3ZxyeJ6fd6aFE6dEMMfVH2,GFFkAkWjsGHUXChLaSgz8WEHjnnAR5tyHTxMc4gLd4Jc,3,2166614163289,675504657907911,-250584306439553,1647208823,-250905046517053,-309902265308631
2022-03-13 19:01:29-04:00,318261,9axFMj6JjQbFY4o2E6vKxa3ZxyeJ6fd6aFE6dEMMfVH2,GFFkAkWjsGHUXChLaSgz8WEHjnnAR5tyHTxMc4gLd4Jc,0,366358977202,-173700000000000,495877270100794,1647208846,1567517894779520,496088184883294
2022-03-13 19:01:29-04:00,318262,9axFMj6JjQbFY4o2E6vKxa3ZxyeJ6fd6aFE6dEMMfVH2,GFFkAkWjsGHUXChLaSgz8WEHjnnAR5tyHTxMc4gLd4Jc,4,11709064551222,-3167900000000000,99930188377319,1647208802,266907235016576,100299804354819
2022-03-13 19:01:33-04:00,318263,D8EFF8AWToTTmBtmXBrKRd3GoRWwQKHYQtb1LDiWzRxD,Hzx4x7gDSddQe6WVZ6qM19urnby5UP2aLe2UVtmRxHTG,4,37273745730629,-10084451971676236,99930188377319,1647208802,266907235016576,100299804354819
2022-03-13 19:01:33-04:00,318264,D8EFF8AWToTTmBtmXBrKRd3GoRWwQKHYQtb1LDiWzRxD,Hzx4x7gDSddQe6WVZ6qM19urnby5UP2aLe2UVtmRxHTG,6,11693937915587,-138854171916423456,11548399875348,1647208852,13772027860526,11556821615764
2022-03-13 19:01:33-04:00,318265,D8EFF8AWToTTmBtmXBrKRd3GoRWwQKHYQtb1LDiWzRxD,Hzx4x7gDSddQe6WVZ6qM19urnby5UP2aLe2UVtmRxHTG,0,1530476621943,-725637436979477,495877270100794,1647208846,1567517894779520,496088184883294
2022-03-13 19:01:33-04:00,318266,D8EFF8AWToTTmBtmXBrKRd3GoRWwQKHYQtb1LDiWzRxD,Hzx4x7gDSddQe6WVZ6qM19urnby5UP2aLe2UVtmRxHTG,3,-5272954916219,-1643996271784596,-309581525231131,1647208823,-250905046517053,-309902265308631
2022-03-13 19:01:42-04:00,318267,2PaU65RnsW1F8PapeJmZXqowmp1YSJ1LPvoRwfqRUPqz,HsPHAGRDn3TN988dMs69cs78iDmAQNfVB6vG151NgAzV,2,316052890773,-4440338552527,39793582046958958,1647208802,50357434003836872,39800699812576041
2022-03-13 19:01:42-04:00,318268,2PaU65RnsW1F8PapeJmZXqowmp1YSJ1LPvoRwfqRUPqz,HsPHAGRDn3TN988dMs69cs78iDmAQNfVB6vG151NgAzV,1,397247888756,-240010325446,484692473138464125,1647208871,1036514947152234735,484857985971304958
2022-03-13 19:01:42-04:00,318269,9JZBFFR9zPs12gdwr1bQfm6dNogbzJA1e4VjkuDdFPCT,22voQuaMVuZMh1J21QHjPth5oVyAgGJV53uRsXauAsC9,4,2761395177001,-747098433265546,99930188377319,1647208802,266907235016576,100299804354819
2022-03-13 19:01:42-04:00,318270,9JZBFFR9zPs12gdwr1bQfm6dNogbzJA1e4VjkuDdFPCT,22voQuaMVuZMh1J21QHjPth5oVyAgGJV53uRsXauAsC9,1,617767259905,-373244327526,484692473138464125,1647208871,1036514947152234735,484857985971304958
2022-03-13 19:01:42-04:00,318271,9JZBFFR9zPs12gdwr1bQfm6dNogbzJA1e4VjkuDdFPCT,22voQuaMVuZMh1J21QHjPth5oVyAgGJV53uRsXauAsC9,2,126551145517,-1777961685251,39793582046958958,0,50357434003836872,39800699812576041
2022-03-13 19:01:42-04:00,318272,9JZBFFR9zPs12gdwr1bQfm6dNogbzJA1e4VjkuDdFPCT,22voQuaMVuZMh1J21QHjPth5oVyAgGJV53uRsXauAsC9,0,141629944127,-67150316563271,495877270100794,1647208846,1567517894779520,496088184883294
2022-03-13 19:01:42-04:00,318273,9JZBFFR9zPs12gdwr1bQfm6dNogbzJA1e4VjkuDdFPCT,22voQuaMVuZMh1J21QHjPth5oVyAgGJV53uRsXauAsC9,7,1364949690268,-883005436878129,262357968655231,1647208838,264962693206789,262512548642314
2022-03-13 19:01:47-04:00,318274,2NRcovCEsrRt3j52RFoNnmHnh3vmPZJX1L79d1PdAMwm,6dekYuheKkUH9g1FmQ1MeMshbp9fdQpEUtrxmy8vvJNp,9,576163855,-14834753926637,1738222176548,0,1742106055298,1742106055298
2022-03-13 19:02:05-04:00,318275,7fEmrbgYrxgcdpjPFmvpK3DXPE2geDPxKULsaLJ16nYX,5dNM8dER6PPxVAkKXujDPqvzAsYEQdwAedyhBTpge8BK,9,-968689595980,24941293442298523,1738222176548,0,1742106055298,1742106055298
2022-03-13 19:02:12-04:00,318276,CmK69Pq5GuvfTstgb3DMo91aakRcWitxdLr4TUMj89Vq,5MZF9spfQyBngafe6bJAZ68dSaJDmVeFW3anmVimssyk,3,-330427568041,-103020355490635,-309581525231131,0,-250905046517053,-309902265308631
2022-03-13 19:02:20-04:00,318277,FBxY2hT5ewhngmnCedjEhwFXupse5k4mwm3EvdTKi81d,5rs8XB6qgAN8zc1wVQWBGifq8fHbELPJpNp1nAKkY8VE,4,59867439107630,-16197200000000000,99930188377319,1647208802,266907235016576,100299804354819
2022-03-13 19:02:20-04:00,318278,FBxY2hT5ewhngmnCedjEhwFXupse5k4mwm3EvdTKi81d,5rs8XB6qgAN8zc1wVQWBGifq8fHbELPJpNp1nAKkY8VE,3,1393615636737,434500000000000,-250584306439553,1647208823,-250905046517053,-309902265308631
2022-03-13 19:02:20-04:00,318279,FBxY2hT5ewhngmnCedjEhwFXupse5k4mwm3EvdTKi81d,5rs8XB6qgAN8zc1wVQWBGifq8fHbELPJpNp1nAKkY8VE,0,1328763129750,-630000000000000,495877270100794,1647208846,1567517894779520,496088184883294
2022-03-13 19:02:20-04:00,318280,CmzazgyaWyyxjewydiZX8nGpbNgRo2UvZWt4rUYPnqnm,2Kp1y1SB9Vb3P3KUW9uB8rDuhbCKuooC8h8U7NVgcBuP,11,1708307982743,-495682482101292,113505952448652,0,113850590002818,113850590002818
2022-03-13 19:02:26-04:00,318281,Ca5Y8qCUvYfcayjUqJhTocNsfW2SiMEBy6oH5CWKt9Sr,Fe6M8t9bvS5EbcYFF1j3WHavbYEHaCkhXodG2HaNHaV6,3,-352812625274,-109999544810406,-309581525231131,0,-250905046517053,-309902265308631
2022-03-13 19:02:57-04:00,318282,F1qShBstNvSQuLxWgYm5nStrCxGerv9oTdhVh6vx2gFm,8kzHn2hj5j8sa9y99hGJwt2aWyv28ZNTs9RZWX4MnPt3,10,1046793086,-24112230099411,2406039492382,1647208937,2410380829048,2410380829048
2022-03-13 19:03:07-04:00,318283,6dZS9h9c3o4Ezi21XcCuTj43yNED1h57jPsEy93nmhQq,4uYfnfsm7NGvgzRvcQ9fJdMyaoVMuzESsrTVaZmzGwR7,0,26997092160,-12800000000000,495877270100794,0,1567517894779520,496088184883294
2022-03-13 19:03:07-04:00,318284,6dZS9h9c3o4Ezi21XcCuTj43yNED1h57jPsEy93nmhQq,4uYfnfsm7NGvgzRvcQ9fJdMyaoVMuzESsrTVaZmzGwR7,4,811676686590,-219600000000000,99930188377319,1647208802,266907235016576,100299804354819
2022-03-13 19:03:11-04:00,318285,Bj15AJxC22vM6iTBpGRZKXw1Ftc8zNvJaRpjKcmrbJTi,9saDd1TNVxGRHxA4Rd3sF8eWTVHQ9VnLUEvixP4MjMLW,2,33453497695748,-469999990101642,39793582046958958,1647208802,50357434003836872,39800699812576041
2022-03-13 19:03:11-04:00,318286,Bj15AJxC22vM6iTBpGRZKXw1Ftc8zNvJaRpjKcmrbJTi,9saDd1TNVxGRHxA4Rd3sF8eWTVHQ9VnLUEvixP4MjMLW,0,230059227634705,-109076862658835064,495877270100794,1647208846,1567517894779520,496088184883294
2022-03-13 19:03:11-04:00,318287,Bj15AJxC22vM6iTBpGRZKXw1Ftc8zNvJaRpjKcmrbJTi,9saDd1TNVxGRHxA4Rd3sF8eWTVHQ9VnLUEvixP4MjMLW,1,140685930334967,-85000013545934,484692473138464125,1647208871,1036514947152234735,484857985971304958
2022-03-13 19:03:11-04:00,318288,Bj15AJxC22vM6iTBpGRZKXw1Ftc8zNvJaRpjKcmrbJTi,9saDd1TNVxGRHxA4Rd3sF8eWTVHQ9VnLUEvixP4MjMLW,3,12829603100000,4000000000000000,-250584306439553,1647208823,-250905046517053,-309902265308631
2022-03-13 19:03:18-04:00,318289,9pzwKSceogMgCeZjstNqHbiLHeQb4mzD4j9kSmNxbe8x,93AY1zEbBweMV2ur9A65vzmSb79Mkrr2Wi1XuLYijSm9,1,-403909208272,244034979850,1036349434319393902,1647208871,1036514947152234735,484857985971304958
2022-03-13 19:03:26-04:00,318290,HqTjG2TYD1XduNxJu9xkWf9cbTUZQXgodZTgQEykyvpS,Hhg7YESg8Zf4oqCTg44Sfepg37ArQ4DdtTb9XCj1JfYq,4,92311439185110,-24974959093891101,99930188377319,1647208802,266907235016576,100299804354819
2022-03-13 19:03:26-04:00,318291,HqTjG2TYD1XduNxJu9xkWf9cbTUZQXgodZTgQEykyvpS,Hhg7YESg8Zf4oqCTg44Sfepg37ArQ4DdtTb9XCj1JfYq,0,5551222656483,-2631974198623982,495877270100794,1647208846,1567517894779520,496088184883294
2022-03-13 19:03:26-04:00,318292,HqTjG2TYD1XduNxJu9xkWf9cbTUZQXgodZTgQEykyvpS,Hhg7YESg8Zf4oqCTg44Sfepg37ArQ4DdtTb9XCj1JfYq,6,67374047434780,-800001473647659587,11548399875348,1647208852,13772027860526,11556821615764
2022-03-13 19:03:26-04:00,318293,HqTjG2TYD1XduNxJu9xkWf9cbTUZQXgodZTgQEykyvpS,Hhg7YESg8Zf4oqCTg44Sfepg37ArQ4DdtTb9XCj1JfYq,3,52804492636039,16463328514360661,-250584306439553,1647208823,-250905046517053,-309902265308631
2022-03-13 19:03:30-04:00,318294,AcrAf5aJmJBxsSYGywSucEXU5Lw7xz1bxqHG2RiBNuqX,8bNgszva9WwD8JzcFezPj2hWvHNNAfdNoncAuEsgvSXT,4,85237257899250,-23061031743209834,99930188377319,1647208802,266907235016576,100299804354819
2022-03-13 19:03:30-04:00,318295,AcrAf5aJmJBxsSYGywSucEXU5Lw7xz1bxqHG2RiBNuqX,8bNgszva9WwD8JzcFezPj2hWvHNNAfdNoncAuEsgvSXT,6,9277671242052,-110163348473990099,11548399875348,0,13772027860526,11556821615764
2022-03-13 19:03:42-04:00,318296,Fw3it9yQjPpKdtyqSoqBDEV9BRengbU4Ag8Vgv7FBqKb,GCZrZvQcMbR7TDP8SYuoSEydTMCN9AYFHLxd5ycrdX2j,9,20319430985451,-523173669761217583,1738222176548,1647208851,1742106055298,1742106055298
2022-03-13 19:03:42-04:00,318297,Fw3it9yQjPpKdtyqSoqBDEV9BRengbU4Ag8Vgv7FBqKb,GCZrZvQcMbR7TDP8SYuoSEydTMCN9AYFHLxd5ycrdX2j,5,17027476811407,-605759137085661,1674084811135547,1647209469,3306445095487678,1676895743033880
2022-03-13 19:03:51-04:00,318298,eaocTGzpzPzjuZQ89LtVJxEuNqYbWfSHi3onvRNdDEA,3mR2pjgk7eTs1JFMbWMYzbV2ZZXy9MV1k3Ck4mxF5SyX,7,194933366,-126105176988,262357968655231,0,264962693206789,262512548642314
2022-03-13 19:03:52-04:00,318299,5KGwoXu1o4hv3bgrgXxCmGxgHL9yeM9wZYMmaB22Skha,ABnfzv9e9X8K8X9b87nJr4CrAswdbg6QzTv3y2DDp8cp,9,1332902335105,-34318845177779471,1738222176548,1647208851,1742106055298,1742106055298
2022-03-13 19:03:52-04:00,318300,5KGwoXu1o4hv3bgrgXxCmGxgHL9yeM9wZYMmaB22Skha,ABnfzv9e9X8K8X9b87nJr4CrAswdbg6QzTv3y2DDp8cp,10,1483613531654,-34174118383246657,2406039492382,1647208937,2410380829048,2410380829048
2022-03-13 19:03:52-04:00,318301,5KGwoXu1o4hv3bgrgXxCmGxgHL9yeM9wZYMmaB22Skha,ABnfzv9e9X8K8X9b87nJr4CrAswdbg6QzTv3y2DDp8cp,4,1401995863084,-379311487714266,99930188377319,1647208802,266907235016576,100299804354819
2022-03-13 19:03:52-04:00,318302,5KGwoXu1o4hv3bgrgXxCmGxgHL9yeM9wZYMmaB22Skha,ABnfzv9e9X8K8X9b87nJr4CrAswdbg6QzTv3y2DDp8cp,1,-611230271653,369294791928,1036349434319393902,1647208871,1036514947152234735,484857985971304958
2022-03-13 19:03:52-04:00,318303,5KGwoXu1o4hv3bgrgXxCmGxgHL9yeM9wZYMmaB22Skha,ABnfzv9e9X8K8X9b87nJr4CrAswdbg6QzTv3y2DDp8cp,2,345961786800,-4860539183388,39793582046958958,1647208802,50357434003836872,39800699812576041
