,user_position_pubkey,user_authority,position_index,market_index,quote_asset_amount,base_asset_amount,last_cumulative_funding_rate,entry_price
11258,24Y8Jo5YJvSJSBDeP4niQ64eQip91hWc79y6Dud5h9H4,3xcECQdYdRZrdF5zXRin4JCNiWS1EzKJ6MKd5Ldm6iy5,,,,,,
11259,F6nRPV2h2tP2S1kPU6wAGgsBFLCH3aP3PTqc4aaWN24w,A18MN5nPDNFAJnB2rrDSvRuG9xUHf83yJbj831UF4rWc,0.0,2.0,17.0,0.0042655375466,140.91308263058227,3985.4296942129745
11260,5sU7SfkW452yRXKT9e5pLhgDdPA72FB3GquB3a7auHXZ,zzAPEWUM1Vxu2Q8XmXCX449gP3QFoPXormwFQMXSLHn,,,,,,
11261,5NBipewC9DDqx4p8cQn1UxRLZhDWyaTubUFoEzWdLH5Y,6zc2j7WaicYnnYjR6iMVLgJ9sqmvuKzkHNSSmcgbXrHw,,,,,,
11262,U7LRrDeCP2tyUgtbUQyFrL5sjD2ZLwUWsV7N1R1PLaJ,322asmuW9XDbdhu8eF35fHoyVve6NvLC1wessXo7S85t,,,,,,
11263,88WGF4Y4GF1VYpv8zRJZdxmmSAwrqAZrdbo7KnAD4dU9,BbjJgdGNyEZ3xfCCZVMQwKwpjA4AxPC9fAuAxdqiH7CG,0.0,10.0,55794.97,-68474.98922054494,0.02798802663155,0.8148226182306505
11264,88WGF4Y4GF1VYpv8zRJZdxmmSAwrqAZrdbo7KnAD4dU9,BbjJgdGNyEZ3xfCCZVMQwKwpjA4AxPC9fAuAxdqiH7CG,1.0,12.0,10310.38,-86.135733805582,0.6534039203724,119.69921825094892
11265,Dk5eoJYe7hh7yr7jeHMxrBsoqwDLiFh3n39rSMhKuMsC,8WZYP8UrFFK1aKhBrh9mRVKgsUPBnFE8aiFSfu5FSA8u,,,,,,
11266,ECN7XGBv3AGDqu3bA9yK8BTYBUTixzpb5KBCJJKYiFta,B77da6CCxWg9UkcB4KPDuSLZCkPdarzTXFHopVCPnvFS,,,,,,
11267,7BWyXrwaAZiFTgC6vjh9kRPs5UAQA2yHUwDgwcjHtjWQ,4UPmJJTq9c6JH6e1fJp89juPg7vaBYi2VrMJ8GKXSJr6,,,,,,
11268,CgmcpSEjkUExJ1tyF6vdUmTvDQm7UeNBSHYHQ3kPDahV,6ZSHU7WHuGu6vCppSrngnhNfgZocrLSihDeBRzF1Yj8N,,,,,,
11269,6DZ667JVQecb8ksgseebZbBonMT6WEirvNdTriV9NF9q,EqQ6p79ZWSN3Y2w7db6xeDehPVuPSu6na391AtxjHeKH,,,,,,
11270,9UbvSZ3wDwWhW5heHJy5Cgy1hsw8v7avM9LcsMBxzVxE,3Bv5FuQSAi9yLeDzZtwThQ8tN4LFn7WrWuxQzwzCjtW6,,,,,,
11271,A55vTnoUcbNDS4yLuC6URvCAABboBntuBpgMqKdwtbBy,Ervn2GECbpUbaA75kGURZFeYXxPf92xkpUX6YGx6jQgg,0.0,0.0,475190.39,-5926.226526146235,4.97075291435792,80.1843108601202
11272,6Fu4t4n5YaPEbH5ECiEMwxYV93D6wEeU3SHVo41SQuZH,8hHKkVSTtoaeszv5XTwLr37RUV4K4r9wChUtDHB2ErSS,,,,,,
11273,3pb5FYw6TEsYLEiC1UBDjcGX1YdCqdma8oToU8RnTKUA,JDVngagiNrRFwAHqmu75vJcaqieQA5J2eVVYd737nSvL,,,,,,
11274,4WUsaUvXtjJwt4W35m8XYUmSaeCxkGhfqVxBhMiyuPPU,HnQ8SN66eEdfo7JNQfVnuqJYahU8V6oVUvJncbdQUPHG,,,,,,
11275,A4YQqSqtcz1MLrr5qQAGyNC564GbVJ1P3nD8hFz8XXMa,8jyD7TX1Ht3jVpTtSsec2YM7PAFq9kgop6xoRTFLEFUA,0.0,0.0,1.08,0.005984462924,14.56596110357949,180.46732241731908
11276,5GKVAmgoo4qC3u3E1CpVpDrD5ZPZY35w2yBdXe5hMmWd,29jsCopctbkuvkVubRTCuW6rvtaPyGSaSCq1j7GxgxxJ,0.0,1.0,3293.07,-0.0671377189922,2306.068480598,49049.47694726694
11277,9SGU7Qd8CwcsTCHZvmKjqtPqTrCs3Cha5SPQoVAoeFKk,FYpm6Q85wzKLtjQ5M4XjKB1W7YFRP1GAfTJo8GjqrYGs,,,,,,
11278,8FbDsYR25PBf2Ff3PTU89niZzQjUSSQtXQqqXyxCfbSZ,A4zWQGNczRjVqWVKNzsi14beVerfyZe3nBGbJwsguwiV,,,,,,
11279,AkXqQ65Ci4b9Nudc27Zt6ctpnPLHxCfG4YDhKRsDZXnC,ELoBGXzerzPy4eYtDf7W1dYe86PDYyZ9QBk2A8iLvRM1,,,,,,
11280,962dKxHxsMa761MZboTe41JAWboPQdFS5iVVrZdyuBKv,4JZHNHbWS8bDW2Zgr3f2jT8wgAncod3xEtQMp72iwQ24,,,,,,
11281,CaH7s2a5kpMXUZfSuPCYRdw7YPQg9g1L5bmU9JM23zPF,6fuSTyZjWBbkzSAkkqmWsk1BuraZAohsmDPzzMmQhq59,,,,,,
11282,Te9p3J2ct4RG9rE43NCRjiGonC7XL8qtQPTZqunfg25,UVejMCdvqZxBaGYTT3rWkPxty9spPC42pEtwJNEZLif,,,,,,
11283,84FdbiK2qnjzymKSDz28LhzXpQciuVczdaZrFph1QY1t,Fe81ZuGksm5sCkNpqnRgBVU2pHWyByFd2X4vRYe6oUWN,,,,,,
11284,9sRPuLdRxbx7j3RdNRSnttmEDwUueeu7SQCQ2QGoxmKx,bihNaq29dmdjqXEY7m79bxczgsZDQsg7NyHcHg9dFPt,,,,,,
11285,H9DoqL8DddZiWRwusQQcS8vHmEGvkkukfiLf7r3Kqcj7,4Kr2N2ePqWvyDp9n5ey7MW8J34BvJYC3pcHzvEqRLjcU,0.0,3.0,20.0,0.2093239151526,-3.20485610519495,95.54570000002019
11286,H9DoqL8DddZiWRwusQQcS8vHmEGvkkukfiLf7r3Kqcj7,4Kr2N2ePqWvyDp9n5ey7MW8J34BvJYC3pcHzvEqRLjcU,1.0,1.0,20.0,0.000483085953,10494.546280188139,41400.50000584472
11287,H9DoqL8DddZiWRwusQQcS8vHmEGvkkukfiLf7r3Kqcj7,4Kr2N2ePqWvyDp9n5ey7MW8J34BvJYC3pcHzvEqRLjcU,2.0,2.0,20.0,0.0068626879089,512.7503969434931,2914.310000031131
11288,H9DoqL8DddZiWRwusQQcS8vHmEGvkkukfiLf7r3Kqcj7,4Kr2N2ePqWvyDp9n5ey7MW8J34BvJYC3pcHzvEqRLjcU,3.0,11.0,20.0,0.4480497514444,1.15552765652405,44.63790000000004
11289,EoTd2tbB2ybioHfSuBnujbWAsVZqtbtcFUAhetdceUY9,6nY4YV3HaLiCF61cb6ymYsmbeJWYVFK3oJEPYVhbyrS2,,,,,,
11290,9rMFXUMpZwwTnyUejEqS78Ny1yTvAWfhV4QtJwcX5Fo7,9WuBRozWpN4yDacdweLCTNZrsK8LbpfVEbTLrN8QgyZG,0.0,1.0,14.01,0.0003132715491,9866.181279007773,44721.584325960735
11291,8ktv5ZT571yMVVMXehmvh19TPjTnPN7gs2aV5WELyAzE,8BRhgNxcBvvtyhkj253AsebFYEwTpFjfhokHKtWohx5A,,,,,,
11292,FZJnEdNgQeYqvRb6g5Vyryv6AWMj1pYMdMm6DbcTdCbL,G7J6rzKaJY5eTjmaCtY1Kxnf6TGXLTNdzuVWBgY93c7j,0.0,4.0,1012.05,8.4860374193234,-1.89215321888705,119.2606101047209
11293,H97u69YTv61QzmFy36JPWPXshyn7SFEdRtAU3iBabGL4,eNCRbfTJKb5antfe8b5qYJXEWsNeFiicQoEgT7MXrGD,,,,,,
11294,cHZhFauh8tKakkx1kNtBQv5ESj8dRch94eRFQC3xk4p,7txVy3RPmbsbRknG42JNx7EneadSowJkrWRQvbJPGkLn,,,,,,
11295,GtZpysGbuJx3x1TLj4QSF1eWF2BPFE3Ty58YsYMxZD2w,FgFQW9opzBUHNDMyV1Mu8Mu4YY8ftronkPX8HPQxs2s9,,,,,,
11296,A3meUB4MmSGLrU4yp6NTJaQaFpBzTfBtAq8qzd93jGnz,D7t3hXMUJw4H2pfQ26bPBC1kRcBQ78JxD4YrTLDz6VYy,,,,,,
11297,EfqZWZXiZy3VTV6pfX5EFPUFDELhLGJEzwV4h6dkfnVi,7hcTSCmRYMkcRD4LAJrP12FYwJxY3JfXVviTLEnFC9KQ,,,,,,
11298,FwTyWzuCvBHp7tvU4YCdaFptG8853dVF4eKaZVYtvxdr,MyWmaiMfnxh2eU3Aq2yDUsF1m7mPQPo4adyurNa3xDa,,,,,,
11299,Durv8NRgodpDn9aC6U21vGhxvQyujXHJkYoei5YwZhwc,6jnmfz1w9Tnc8SZakztsqEiKmzohndfkpmbf1r2cAkNN,,,,,,
11300,3fh1g6fHkHeycwb9UAUCE8qXgiXdtjVp95GE9j39Kxsn,dXBy1yuMFpCNtCLNfhPACRrcSJ9qZCwjgCjGWzHbNfX,0.0,0.0,123.94,1.0791382597457,13.7732709884303,114.8508996698964
11301,Fwsvj7zg5wy2RhAKRgv8S1FvJoM2CrsZgX4a3gnVhd6G,D546CUFVkcfr8V39fPTHVbXGAYYEPYe2AH1LoHcWoDm3,,,,,,
11302,2yWLhv6o5ykNdAuwvutHGEy2JragW4J9VvJFFns6aJtC,GqKsvtYEeiNH4RnKNpqexzZNTjdbXuE2d7BPjggftm3H,,,,,,
11303,F6YcgzG364TVJuqjR9b1x12D8HuiKY2tXgBSRy7eHbCf,JB5ag5qr5sRUeRyNHsv7XkVpBC74VUq1eZd2Drz7kXbH,,,,,,
11304,BRikBPuhjuz6Be487nfa54jZNDHXSsK9EFYd2hoHNkWx,DuL98DyfEtXVKRLFVP4bRasxnf8F8cz6RqQaJwLCbgke,,,,,,
11305,8H1trMp7ATvrK1fzENWLg3xdDF6a4LJnNSc2APyQLi24,9NhqXUfbpn5skKsZzCpnyD5wPTeLgDeKCxYQHR9TY9ej,0.0,2.0,20.0,0.0067808792766,510.3848780825308,2949.470000006872
11306,8H1trMp7ATvrK1fzENWLg3xdDF6a4LJnNSc2APyQLi24,9NhqXUfbpn5skKsZzCpnyD5wPTeLgDeKCxYQHR9TY9ej,1.0,1.0,20.0,0.0004789180283,10474.652437106968,41760.80000787057
11307,8H1trMp7ATvrK1fzENWLg3xdDF6a4LJnNSc2APyQLi24,9NhqXUfbpn5skKsZzCpnyD5wPTeLgDeKCxYQHR9TY9ej,2.0,3.0,20.0,0.2221163467635,-3.03228660389092,90.04290000003982
11308,8H1trMp7ATvrK1fzENWLg3xdDF6a4LJnNSc2APyQLi24,9NhqXUfbpn5skKsZzCpnyD5wPTeLgDeKCxYQHR9TY9ej,3.0,11.0,20.0,0.4476315813033,1.14544906694077,44.67960000000241
11309,CyY69cLR1afsFcp4ro7Wu99ZPcTvcvBD4K53UohfTv9K,6NKPB5bRga1e88xNbk2cbioednUauY6EgokqDBRoVz2c,,,,,,
11310,5PWpxR4JtZLLqFsH8kWZUcWXsBSLkSfMC2DXsLhpNvz3,4nwZMpX5DLCVdqchNmRyKbzV6bbJ2t1s6CL3o7gErkFo,,,,,,
11311,HoC6nupLQNWxfyPobMLrVqhTmZbw1ccPzBQwfRosFTgR,AYsxCS8cQUv2vdj8LCgHreUhq9Z8ie66ftf4R9WtVf8D,,,,,,
11312,H4sagGvy5HWn2PS8ir4kptHoE1o1SMMcDFpq3Wvwy2ih,BHNpkpA95bxC7GBnYc2oNeNEZEbwo5aqodDXpb5ZWTUJ,,,,,,
11313,5WHRQPqNbnJhjqSK4jLP5j8jHbjGxtnYKps1FYP2iSZu,BT3fR2Ap3Z9yoVuAUPd2QDja93Y7cTX3QWGegjWZaK2g,,,,,,
11314,EWJVR13TwxCnwNrsz4nkqqxqTdxg1t9m3dkS53B7duNQ,CwcCJGEXMmqNQCnyAPkWQPaLRG9snUiHYh85SHT9MHsu,,,,,,
11315,2Br8v1otRhmM282f8MAjJWgC4p5nvS31VyH5n8iQECRT,9u8bh68j8R5Bo3cDTjEHhZXZukSi24JP6NFfiXF8RonM,,,,,,
11316,CDdq9stoSCQmxFJT4ZxHZWk1Ju9BPrdTyunovAoMocki,DxnZ7knHCt49AM9pWFVNvLUnaJC8duGgWsYL9xTDAWaC,,,,,,
11317,5iXu52g18xXyMd1CedaWgSMVUsMjv7ukrFovN658G87M,4vQ5zywuZpmN44XiAAsTKtxmB7Bp9kScP2GeJaZFT2Uw,,,,,,
11318,CwxdGe7sLufANngP8hRaCy19DVXNgvAiocWzYWKM2GDH,2uvoARPF59gAMfgjHkHJPwBRVzbzvZa6nUwG3DR89J6N,,,,,,
11319,5rgK5w7ZWwx4Fvokj1mpQBSwn4pHaAk2Hgxtqi85gn1N,3ujro1MvKgJFwShhrEsvU53ycn8a36gfnXtFETTs8yDb,,,,,,
11320,4goDuFbEhJV9WP2QDsgx97hZzGrFr3ZnNcQr2w7vJ8CC,4VgYjBMpAASejWtt6FBiKfEx8dBt2G5SXXhEg7RSZS2L,,,,,,
11321,6iS3Fuf3y1RcTiS9pp88DywcFKMpXmx1XhYY9XRf7Ljc,9JdiXWzqqjweDLRtS6fGnC6fuokYAR7ccuzBF69URJLW,0.0,0.0,85.76,0.370562754745,-0.70653521581241,231.43178557978692
11322,EcPVmcR2dNWoK61TuVHL3h6oEdC2SQ4AzXGbguEbCofE,6yTrkw1S2rG6yDt4jBLDR5WJFRbiencDZ147bvgqgxc,0.0,4.0,155.18,2.0399182889044,2.00526822285817,76.0716744607178
11323,Aw3oaQ1sdTJf9nyQbFgtj8asBXdjbwqQ1Jw89NqLELoy,Bo4ezP89hfxKYkt3eUXh8dR7as4FCtEm2MdXi1Z73Tvs,,,,,,
11324,36e2MonP8Rrcc3GLXyCsvPq3kB5zvonbFUSJ9reCz53Y,A2PuXZURiCFCNHnyWqm2H38nB9YqjJ6UEt28sw8u5Aw,,,,,,
11325,6hMZBGimyYxWuGwNjV5u2wGUabqGe2Zv2Yg9jd4qgs5R,AC51ag61QYPUJ4UMVyf8YTFjtLv7SThdxodio5vwumFq,,,,,,
11326,9AvYWk3HUsxTGdxTzQ5R4w5iXz71mhkFE335Da4q2zkg,HCiM2FLwmHpQrsdm9mvM2wX2Hj8SLjF5ZMroEWqBAdGW,0.0,0.0,180.5,1.9546338589754,14.84813776573335,92.34466044429229
11327,Aj5g4bZbAZrSTvoxEgcvrXipwBNY2Fs1j9BuBfHJ9qDi,3495Sm3hwjVgjwrvLk54tpAGUkWptPvGMkQ3YA1CuKsD,,,,,,
11328,GYg2mE56e4b26YQwZzk39nxiuvpMdR6BkvAsPwFnvZvu,GLB9MTe5PHfs3vK1XVXxSbH9xAnTdnU9kL5jUZcVsmd3,,,,,,
11329,FDN9EbGS2TVb55y9vexxoYMv8Z4vauihXqSkpGsoXDVj,Dkaqc2UfRT5sTYBdngRcoEPa77ud7NbjoGWFE1Wp43V1,,,,,,
11330,194XuKCJu9co4u8vH7TG5FqWuV2s6sqJAoN1rwCmcpX,FyTKneRWdtFCsCmjyu4EMMXUzahBE2iJa9oVP55NdR6f,,,,,,
11331,BCmbLRDEX9bckc5JVQoEo9ba8qnXa7E6GHyT8yyoTGbs,6o4KiGLxbbvSfMzuqUcmMu775vNmZaAQdP2nrhd4JCov,1.0,0.0,87062.35,-565.5715237845966,4.97577444600783,153.93694049058692
11332,BCmbLRDEX9bckc5JVQoEo9ba8qnXa7E6GHyT8yyoTGbs,6o4KiGLxbbvSfMzuqUcmMu775vNmZaAQdP2nrhd4JCov,2.0,3.0,12988.67,176.0,-3.27361647087816,73.79926136363636
11333,EhBHjB7CRTLsiVauUkCKkyufFpnNofiU7ixYHuFoCmth,3URePK6ctNFzyoBz1pJBxWafxvjs85fcxxRxm5Q7Tq8N,,,,,,
11334,EoJmZX1JEwEeN65Gx4bGiKxbWjWfQ4SvTGMWSQmR9xY7,Drkw9ZfordJrXzMqEbeQHQ3phh7U6xgxRi5s36mSs5uZ,,,,,,
11335,APomVEywA9qXw33yLNxVDmp6ifiWMsupj4dUGERBB4m3,9nvt2qLsqZjM2VXTAeeHGVBmCMuX342DvdAmMvzodB5G,0.0,0.0,0.5,0.0025091549455,1.58062981326197,199.270276591215
11336,Gqm6XRvWduQKqtkETudruL8wfWiDUuwPrJzL9KuPtW3n,8wHvpgAKcWdoubTKzknNUnx4kdi7TEcnpQCou5exqraK,0.0,0.0,1.8,-0.0107666185428,-5.00470624538552,167.1834097998875
11337,7E7MUjqTwXGSuHTbaa5gN3bsjtRHRhAsc8fNuZ7EwXZd,4HYA8DzdsZyAUrgoVHvwXvdxJT4xmfmzh57VJsHhFiiG,,,,,,
11338,AWJ4HovCQN6a3y5fwtpiVpwTGCACKGE3ZB22FEAfzRjF,A5bdc9kPicEyAUBwYFcsCowXRKiqqcHHGjBUxYUhf6kY,,,,,,
11339,G6cEzqYuzu71uEXWqHVoZm7ySRdo2M7evfDiMsUEtFNm,GxJeSWL3GLUTUFbJyKcB5aNsx9MGKGXUqMh8ej2eZBXy,,,,,,
11340,GTprXxrb1yBkFb4cjeRDkG6J9AgyZ176wRtpLaQ8BsRR,2edg1GQ6N7FZpnxZP1CwwacbFEsKwSioYaLovatbZGmy,,,,,,
11341,HaSzpQ45x2MipfN17U6jGBxX8tXboomVDhXNSrnEfLDr,8trkirSQNdMmAcJdeswxs5cPjH8dD6U4eJtWiAdMsrDB,,,,,,
11342,Byms3hWr4yaf3TYW8HALsNvhFhMgLYwvdpiKqJqegyVY,Avok5yeEYbNXwtBCqqb2y3WRnGgoXeuGKCtUBYxf3N7U,,,,,,
11343,EGXC1UgeSCvdgAGNFEvjPDY9vLTrqabP4uhoJPD9tkA,3GRUbdgNT5ceqGuzm75KnvFHA7dkpAWGvbDu58zQNeUu,,,,,,
11344,H3Tq1NGP1PWyAZRfYkHmLRsbBY5T7sDQXwMMWF2ZyHRH,373tGFZSc2MZGLkncvZyGq4eraGD3asbQT2DXjNcqzVL,,,,,,
11345,BVnvTZV7Y5CiRQwWNo7mLmCEhEKAXXKebSWYr3XNsqTU,CNBSX7BJrGRwngHkTaVg7Pqs3EiV6f6ZcrPrE7SfdCwJ,,,,,,
11346,9iwMBXfKfZqjQeKDRtQz4fgCQDNMeLgPBYLLazsfymkL,92Y3wzUXMk16wyPR2kxgkRZj1adCYbAtZBj9Mj1d22Ui,0.0,0.0,279.1,3.2055883592693,15.00280288037078,87.06670000000238
11347,3YEX8TzdyJyuHo76Kw76imVCJjzrC9m188YuRKvwwSwD,HmspGdpobjC5Vbmo3FcKdw4RLPN7wJKxv3uKqDjVhLee,0.0,8.0,8.08,0.372358112021,1.59234441737758,21.699540681805555
11348,J4UMuteHBw2HoaLa8GEGshfr2212rqnfxEXLhpef4aHD,A6Rxz67ooWZBCpTcv9zzdgsjhrb478AgPK4oJfBMZdNT,,,,,,
11349,HETDVh8AUxpbEvbR6Spgu43qwH2gTSircq6q5fYirwEp,J4y9a1YW8Yra33CYXCR7dKmkfhnK5L67SPmWHfHqKrKU,,,,,,
11350,CuY3LbC1zbWMGoKgXeWpABqNxbTeohBxq7uB2ELp1E2H,GgaB6wsH4nCmaDqtq6hhtXweKuYfkppfRYrQfzMsR2wn,,,,,,
11351,DUTqXY7nGtLDaiJGJzk2Kbkk3zqHToFGQSzUfQre8Vjj,4sJf67x3bnUEvCQnzcqrtJ3ZCpcNmWVFTFkyVW8AZRa4,,,,,,
11352,HMGUtjvgtwuu8LXRyJSWKXFnhsRrdQeGYcmbtUm6W7DV,2JzyPaP2wkmduhAUjiEux5QCCZ4QrZT2h5RBNBg5dFnE,,,,,,
11353,H2wVtSpkNwVEpPv1KPRxExTBe4XZxYAYmrM5hsymLYyP,BsZaa2ScCcSLeabDK9rkjJ3VQi6eGApe7X2g5885eeqP,,,,,,
11354,2YF4Ld8174hkr4LfcVdu8BccjjF8wL6X2kScjmQ4jhtG,EohNageK8djdhQZdDfJszQnGeRz4GfFQeS4C9emW1R5x,0.0,1.0,2.05,4.7761718e-05,6017.986272574169,42921.404125370864
11355,7Mb1TQbNs2ApirMLPTdZSTRmt4ezsrMvWgGe7Q88MafT,DtMGVtJ4qp3dcexnaGVYS6awFY9sTofFxb3W4EJzKgWc,,,,,,
11356,7Prz7Ejnw6uXP5XvkdwZYYvTBm5768nbf62aGRM5CfGW,Bw4EFAEJAZQMxdjKRGto9oPRtEb2e8ErTaJrY6dPeppH,,,,,,
11357,BZc1AF7Y3PMrQ894z4kUALBk1xFVb1vr3XN2krkTnVir,EpymF7AMY4TV4TgJ3Gg7pyfdXekhVRo8jffaWYphsQJa,,,,,,
11358,5chsZzb2f5VsbSHjJTVDDTcw1yEK7po2dFoXSuJPF6Xp,9MKCJPZ3beCgkToKtMVWSVZjSJCvscPV9d4tW1og3Zph,,,,,,
11359,7BHJ3THm9VvatqsRP7Jt4abvzvqU7a72VeKzeTk7x658,9TrL7necDFyzErUED9xHrzqu5DFutTD6EQxCTwJyJv7C,,,,,,
11360,AkoZ9JRSHo9h76cj3EvjWuJGtyq1coj6yovs7gMeELmy,HG6u4rmPryYaSmWwhK1EwNRjBu5X8p5hvhKG6Mix2f8G,,,,,,
11361,D66Zpxp7q4Tn4KiLa2pHTrADhgtP8tGqNXVPyCo9mcxc,CVjkHr29t8pzeXU1U1CdMpT6qwf9Jw4XGxvxU7RURPYj,0.0,3.0,884.21,-10.0196548787822,-3.82458970613988,88.24755050919158
11362,GWacgmjzoK5PCKmNFfchX4Kr4vsa7AfaRwgXvWNeBJqM,8y7mCby6yMRC1pkNSQvfsdu5568pgQYkmiYJXqDEb9hn,0.0,7.0,700.0,-25.1985835000151,2.73893199758519,27.779339263239955
11363,GWacgmjzoK5PCKmNFfchX4Kr4vsa7AfaRwgXvWNeBJqM,8y7mCby6yMRC1pkNSQvfsdu5568pgQYkmiYJXqDEb9hn,1.0,4.0,1436.44,-18.7808471135547,1.09173947882713,76.48430293451877
11364,GWacgmjzoK5PCKmNFfchX4Kr4vsa7AfaRwgXvWNeBJqM,8y7mCby6yMRC1pkNSQvfsdu5568pgQYkmiYJXqDEb9hn,2.0,3.0,510.02,5.4121563869038,-3.2714012498615,94.23600567680076
11365,GWacgmjzoK5PCKmNFfchX4Kr4vsa7AfaRwgXvWNeBJqM,8y7mCby6yMRC1pkNSQvfsdu5568pgQYkmiYJXqDEb9hn,3.0,10.0,1636.43,-2152.4834758320103,0.02794770905656,0.7602520615715587
11366,GWacgmjzoK5PCKmNFfchX4Kr4vsa7AfaRwgXvWNeBJqM,8y7mCby6yMRC1pkNSQvfsdu5568pgQYkmiYJXqDEb9hn,4.0,6.0,1510.94,-1064.0366623158936,0.12029829628657,1.4200074616897258
11367,EcsHujVgzJRDLPisdX1taHVepDjXniN3ZUa1zAAqLr4R,AYmNd1BENhEmqxDhNvfHDE9EzsMHpCnfhkpu3BWktctP,,,,,,
11368,86w25xgPrB6oQocGHRjHVjyen6xWg78W6ji52aLzcFAc,C1RsUofKYFm9hwXTmNidJp1W7CexbxggaBcEA4dQrAUs,,,,,,
11369,6yx6D172pkjhx2jZ4C9xro4db5U58pvZCaLP6wpoeXK7,3GZ1iBPaZKCQ4pBeXd58Z3W4j1sHd5P7PMK75DcxYPhH,,,,,,
11370,ZruxRvppagAMSEafB3Kw3Faz5voJmL2HAvpXk6XoqpU,B28yypNYGu275tnN5XPGXZT7HwZTmf2AuMuE9VPx75rN,,,,,,
11371,71xU1ZmwGqRocaCJ5TsGxYvvCA2Cff1bJmr2HdpnwjL1,9kpu9DVN9Dg76cHuaXgsnd8hU237RQDKfagLG8TdfeUf,,,,,,
11372,BkAHa3cX5CxEJa9U2nAysnEnxcxCKwGwD3wYq22bBcGv,HkjKjzdiR4vCuGfWEgTr88zn9x2SDQGJvnebLSF8XbNe,0.0,1.0,19658.9,-0.42833227527,3770.9950044018356,45896.37796406535
11373,GefeNAw5BdDkibatZknZVGsLhkfc8wfxriEfjHNpvMPm,Eo5LYLiUCspbrK13ker5skq9kMjnpUJEJPSbRDWjH6V4,0.0,0.0,9454.75,106.4064970569812,15.68487999807428,88.85500661615555
11374,DENzmKwykDDphM1Wo4E9aAEBEAT6kKTjr2XTYE7wEERY,ECWtwxXeGnRpjVvzvLpFq8nMXzGHgWATznB3y7f5RnFh,,,,,,
11375,9ULcaz9YXRqNWeXXcyczhbbwVmTH3PbF1bnAknw5QrPL,AHNCkWrKcRmJPwtWAv7ceQ6XF2am6CEJ6a2AMDJyVTqv,,,,,,
11376,7Bcx4SSTaadFwEwMG4p2Kt9eeMpRQJvwG2HdeAd3Afxx,5DBCLjtYTqDtvTt4i8oS7jXZcxffuKGdW6QJoerb2LX7,,,,,,
11377,Ads49ZqvTmPHxfzNYm4oJb4HBYhwS6vXQbarqmpUi5VZ,4SX2pj4eHRwFMtyDCrMZ8ZT6ASAMi7yfZWZnccw5dGn8,0.0,0.0,0.03,0.0001520442692,14.56596110357949,197.31095527538633
11378,FPFSyMjLNyP9TDCFVb8vQCH7F6UcTAuQeKgvhBqyHa8V,3YbNCczFEtZx63tuL6jUVaeRu6uYH1GhiBSR2NdWjpxg,,,,,,
11379,7R4We2QUPRinRKxKgw5cz3xEbtA8Hgpr5qKnNrVk7C6p,A4mrjEawv4c687m9j34gHj71Jtx4PvPuBGwgHcwXg5Jm,,,,,,
11380,8Q4Y3oW2aoTb8p4J1F8f2wTFL2ood6MpS18WgwrAMYzh,GUnsYv91vo62xmVXhc5f9NkhBWyroHFbi33koYvwnh9P,,,,,,
11381,D6Y51Trnouo1KiFyyEGGS6QMShbnNN8NretZM8b9y3LT,GoV8U9c4hjCjeosW1VKsDuRTfUe96sUPAC5RyUbstpUt,,,,,,
11382,9ogNi3cYz4Ws97KMM1xaDb3brWPXLxTaQVbFPT45BTQ7,7uM5Lq8QgEZcLtjneRg3MApoVyqoFA8Mwv64na8AzHxc,,,,,,
11383,GQUXxMqMpm6EDdabceabBGv1uZqpna3vDycGDfZjf5Hn,6gbdi83T9RpGR29JvhTy237aNMKWL2XH6LguUAdXerQv,0.0,0.0,0.01,3.01510883e-05,-2.81031597300391,331.6629867718573
11384,AaRrSJUmrHwf4QQAHa1GGnprF6Umi9VFVQPjvQphsGoJ,FxwjZHS7Yu1p9Z8BuWGE21BbTX7Kh5dNZAWd5nKEdtnB,0.0,1.0,101.0,0.0025644280817,10257.78427009898,39385.00000087563
11385,8Pk9RW7PMe78UshRV6uQZtGhUDJXgDYwxaJMygaXmgEm,EjED4HAwQSzmv18omzszAkgvX2nqJ3wxPFzai8vmJEtg,,,,,,
11386,3xfh7n36danSuoS4cD3SxYUSMbCSV4rSrmdai3CmK1a4,8jD5btnV8TfbhzpWeyk7phKyLkoysv5P2RDuvnbVXHFV,,,,,,
11387,BGAg1mhTcHuX7YuFpqv3TZiaNwdKjC7eNRF8Fqwi61ad,7tBsvjMNbzr5sh2g5U2kgpDJD9sbqabfLcJB8iy4QncV,,,,,,
11388,6CoHp6fKAnix1PBFtvuuXYN3JhuCX7sN2MZ25AXLjBN6,BapXRw71uMcLErFe3zK7irM7fUvNjaB2MfWDzDYwj7sU,,,,,,
11389,GNrHSmVg7fXncqY1aBoaNQ2dvdmJs9hYhSvPxApNJBK6,GZ1npvAEnARSAPh8h613BCwDB5oueisyxjuLaoiS9AR7,,,,,,
11390,FDBWSXGoeLFWMcfEKZJXJkQDRPrVhMfRCM3BknczYeSZ,FAJhKoL9C93obUxN4kvKHgj8oyvt2sJ5QqgaGEhgmtZ4,,,,,,
11391,3o89RcdpSgpGnhmGjjJMpPXLJXX2Um5dXGgR6mpcGL1T,DkhSJ5xDuPjFU2JjGy36h5FbURm2aod7c7qJxzVwtNLu,,,,,,
